,HIVincidence,HIVprevalence,%msm12month,drugdep,unemployment_rate,household_income
1386,0.0,20.0,1.6685541713854286,2.18,6.5,14339
1387,0.0,0.0,1.3269639065817411,2.36,4.4,3665
1388,0.0,0.0,0.5542359461599367,2.18,4.2,4230
1389,0.0,0.0,0.6957621758380772,2.36,6.3,9951
1390,0.0,0.0,3.1204644412191582,2.36,2.7,1534
1391,0.0,0.0,1.8640350877192982,2.18,4.9,8929
1392,0.0,0.0,0.7085219444991143,2.36,5.3,5737
1393,0.0,31.5,0.6237006237006237,2.18,5.4,7405
1394,3.4,79.6,2.6601414310437703,2.11,5.5,89898
1395,0.0,0.0,0.5468378506894912,2.18,4.2,4499
1396,0.0,0.0,1.2903225806451613,2.36,3.1,2763
1397,0.0,31.5,1.2673894747264718,2.18,8.2,19081
1398,0.0,36.4,1.8833878425623098,2.36,5.6,45064
1399,0.0,0.0,0.9070294784580499,2.18,3.5,4193
1400,18.8,384.4,1.5569147668599572,2.69,10.9,12081
1401,16.1,125.5,0.5536281095445487,2.54,10.7,14651
1402,0.0,187.7,1.2870275791624106,2.69,14.5,5073
1403,0.0,205.7,0.5558059185819438,3.03,13.9,7341
1404,0.0,216.9,1.256281407035176,2.54,16.2,3040
1405,22.0,448.0,0.7435587065536918,3.03,16.7,12377
1406,0.0,140.2,0.5522757569986669,2.54,10.4,5913
1407,0.0,272.9,0.554350445890576,3.03,12.8,3788
1408,0.0,211.3,0.5438365194462755,2.54,12.6,6560
1409,0.0,129.1,0.5605011539729641,2.63,15.3,3415
1410,0.0,349.1,2.699495698605755,2.69,17.7,3163
1411,0.0,371.0,1.3969335604770017,2.63,12.4,6454
1412,47.8,268.7,0.553034600113443,2.63,17.5,7765
1413,40.8,816.4,0.5546653519043511,3.03,19.4,9350
1414,21.0,428.2,1.6299137104506232,2.9,15.4,10004
1415,0.0,261.5,0.5469199769717904,2.55,12.6,6959
1416,12.0,206.3,2.35373353893054,2.54,8.2,58957
1417,47.5,626.1,1.89580424718936,2.55,13.5,27661
1418,0.0,170.2,0.5582693649685974,2.69,11.8,3347
1419,0.0,105.2,0.5544414297510912,2.45,10.1,7574
1420,0.0,780.0,0.5442566599828129,2.55,13.7,4257
1421,0.0,392.4,0.5434782608695652,3.03,11.1,7581
1422,0.0,239.5,1.4535585042219543,2.45,11.1,18413
1423,26.7,377.7,1.7750645029396421,2.45,9.7,74369
1424,68.0,1175.3,1.2855886357338218,2.9,10.8,88321
1425,0.0,474.0,0.5533854166666667,3.03,20.0,6396
1426,0.0,420.2,0.5636604774535808,3.03,29.0,3051
1427,0.0,0.0,0.5594405594405595,3.03,16.7,427
1428,0.0,125.2,0.6557754256787851,2.54,10.0,8852
1429,6.8,207.4,0.6994240037616081,2.45,10.3,50388
1430,0.0,268.2,0.5552833578311285,2.63,6.4,6923
1431,0.0,433.1,0.5627857896588111,2.69,17.3,2553
1432,0.0,222.8,0.5447117566954154,2.55,14.3,4947
1433,0.0,261.0,1.0030832476875644,2.55,7.8,24352
1434,0.0,187.5,0.5433376455368694,2.63,11.7,3661
1435,17.4,169.7,0.5520870956091017,2.54,9.8,16557
1436,0.0,82.8,0.6985626696150367,2.55,7.2,21578
1437,27.7,387.8,0.5511647254575708,2.63,10.8,29662
1438,0.0,423.6,0.8600301010535369,2.69,10.4,4829
1439,0.0,204.7,0.5486968449931412,2.63,12.4,8165
1440,20.1,252.8,0.5974711685424483,2.54,7.0,31733
1441,29.0,475.6,0.861831851104795,3.03,17.4,10891
1442,0.0,175.2,1.2238485074009757,2.69,6.8,13091
1443,0.0,262.2,0.9705488621151271,2.63,14.3,23431
1444,13.0,290.0,1.6367397104229742,2.9,5.3,36699
1445,0.0,264.5,0.5520755918887356,2.55,11.2,9903
1446,0.0,228.2,2.1717388198314045,2.54,10.9,13221
1447,0.0,100.1,0.5531228393639087,2.54,12.3,13777
1448,0.0,330.5,0.5555555555555556,3.03,9.6,4169
1449,21.3,196.4,0.7730923694779117,2.63,11.2,10833
1450,0.0,288.1,1.3531440700451047,2.63,9.4,8113
1451,0.0,396.9,0.5602240896358543,2.63,18.7,4193
1452,30.1,180.9,0.9256904531814252,2.63,14.0,17778
1453,18.0,265.7,0.9168138615526958,2.54,12.9,11868
1454,0.0,219.0,0.5498011879632811,2.45,11.9,20615
1455,0.0,176.6,1.3714285714285714,2.55,13.1,4387
1456,21.6,457.5,1.3129748469425389,2.69,10.5,14809
1457,0.0,91.8,0.5491948245369077,2.54,7.6,10223
1458,0.0,75.6,0.5514705882352942,2.54,11.1,9749
1459,0.0,466.3,0.541907514450867,3.03,19.0,3092
1460,13.8,364.3,1.4581493474634482,2.9,5.9,53527
1461,26.4,303.9,1.0543227231649763,2.63,12.9,9767
1462,0.0,0.0,0.5593536357986327,3.03,22.4,1798
1463,26.9,246.2,0.770512286547272,2.9,10.9,9820
1464,0.0,104.8,1.0927095782823972,2.63,4.8,6204
1465,0.0,257.1,2.7011070110701105,2.45,13.3,5763
1466,0.0,897.6,0.901519704644973,3.03,21.5,8451
1467,0.0,168.0,0.5492058779872346,3.03,13.0,4519
1468,0.0,118.3,1.2501230436066542,2.54,10.5,10017
1469,0.0,82.4,0.5501375343835959,2.54,12.9,8488
1470,0.0,54.6,0.5523336095001381,2.54,12.5,7618
1471,0.0,805.8,1.2422360248447204,3.03,11.8,4031
1472,0.0,133.6,0.7353692166275151,2.54,10.5,10292
1473,0.0,230.1,3.1314457153572097,2.69,10.3,5823
1474,25.5,407.6,1.6044687425719037,3.03,9.6,18367
1475,25.7,496.4,2.0795440766339275,3.03,22.5,18383
1476,0.0,142.6,1.5644469057178458,2.55,11.0,8031
1477,0.0,134.1,1.013420980553273,2.63,13.8,4085
1478,0.0,326.2,0.5484916479680878,2.69,11.9,3295
1479,39.4,190.4,0.5429997064866452,2.63,15.6,7658
1480,0.0,260.2,0.5572893446277307,2.54,5.5,4808
1481,0.0,519.0,1.1247357293868923,3.03,20.9,8552
1482,0.0,154.0,1.3059701492537312,2.74,6.4,9608
1483,0.0,89.4,3.6851183942292614,2.36,7.2,6710
1484,0.0,0.0,0.5499541704857929,2.36,4.9,2465
1485,0.0,132.9,1.2843382090617197,2.74,8.6,9381
1486,0.0,123.4,0.5482538490424333,2.26,12.1,13398
1487,0.0,50.6,0.5607895917451773,2.26,6.9,5009
1488,0.0,146.4,1.2432520857189595,2.26,8.9,6784
1489,0.0,158.2,0.5514234419081816,2.26,8.4,8273
1490,0.0,97.6,2.247667514843087,2.38,5.0,4790
1491,12.8,134.2,1.4438699556594259,2.74,5.6,66136
1492,0.0,183.0,1.5427563914193358,2.36,8.6,33359
1493,0.0,120.7,0.7464127147545203,2.38,8.7,16773
1494,0.0,439.6,1.4223512336719883,2.36,6.4,3696
1495,0.0,184.0,0.9247702258027913,2.74,6.6,16497
1496,0.0,93.1,0.7727975270479135,2.74,8.9,17419
1497,0.0,99.5,1.128707982081761,2.38,7.3,29672
1498,0.0,92.8,1.4912019087384432,2.74,8.7,3652
1499,0.0,0.0,0.5676855895196506,2.38,10.5,2456
1500,0.0,101.3,1.6230838593327321,2.36,7.5,37503
1501,0.0,0.0,0.5574778931180315,2.26,10.6,5893
1502,0.0,79.0,1.0270455323519343,2.74,4.0,2956
1503,0.0,85.5,0.9385758289545209,2.26,6.9,29994
1504,0.0,0.0,1.9585687382297552,2.74,4.6,2859
1505,6.2,183.5,2.1103896103896105,2.36,6.7,87352
1506,0.0,75.4,1.7234726688102893,2.36,7.6,8067
1507,9.3,186.8,1.4062022349784316,2.74,4.9,29307
1508,0.0,281.9,0.7727335449151373,2.74,7.3,6520
1509,0.0,73.6,0.5448997384481256,2.38,11.3,9427
1510,0.0,0.0,0.8695652173913043,2.26,7.1,3166
1511,0.0,51.1,1.389776357827476,2.26,14.4,6348
1512,0.0,178.1,1.0117493472584858,2.36,6.1,3134
1513,0.0,125.8,0.6938421509106678,2.36,6.6,3778
1514,0.0,183.7,0.9670851713607058,2.38,9.6,5889
1515,0.0,79.2,0.5559815950920245,2.38,9.6,5156
1516,0.0,75.3,0.5478221823080377,2.38,9.8,12727
1517,0.0,78.4,1.2652158857843008,2.25,8.6,39733
1518,0.0,39.5,0.5562315313749349,2.38,7.6,6333
1519,0.0,0.0,1.4147130153597414,2.36,7.4,2725
1520,8.2,222.4,1.5902250999230996,2.26,7.7,116632
1521,0.0,60.0,0.5374899220639613,2.36,5.4,4150
1522,0.0,0.0,0.5529953917050692,2.36,6.7,3574
1523,0.0,103.8,0.9599232061435086,2.26,8.0,9545
1524,0.0,0.0,0.5510364733665705,2.26,13.1,4134
1525,0.0,0.0,0.5330490405117271,2.36,5.4,2164
1526,0.0,0.0,2.3267706468933778,2.74,7.3,3779
1527,0.0,57.1,0.9225860155382909,2.38,8.2,16060
1528,0.0,81.5,1.0201542672306545,2.38,12.2,4158
1529,17.0,472.9,4.359209751719765,2.65,8.8,271965
1530,8.3,175.0,1.3267989481233564,2.26,7.6,45236
1531,3.7999999999999994,91.40000000000002,2.0572230566567358,2.25,9.2,81504
1532,0.0,83.7,1.3982367996966538,2.36,8.6,19912
1533,0.0,0.0,0.5376344086021506,2.74,6.7,1742
1534,0.0,44.6,2.8256002470470163,2.74,9.5,13745
1535,0.0,47.5,1.2491888384166125,2.36,8.0,13072
1536,0.0,70.1,1.1089508173111544,2.26,8.8,14616
1537,0.0,0.0,0.54630593132154,2.74,6.9,3842
1538,0.0,98.7,1.249602880440538,2.25,12.3,18521
1539,0.0,0.0,1.9438922023415066,2.36,5.7,4769
1540,0.0,39.4,0.8147429679922406,2.36,5.5,5674
1541,0.0,129.8,0.6979542719614922,2.26,8.9,8208
1542,0.0,70.6,0.5460630614761317,2.74,8.4,6231
1543,0.0,77.1,0.5506607929515419,2.38,12.9,4536
1544,0.0,92.0,0.5434782608695652,2.38,10.6,3718
1545,0.0,79.1,1.675977653631285,2.74,6.9,11287
1546,0.0,0.0,0.5730659025787965,2.36,8.0,1537
1547,0.0,28.7,1.0321470809590365,2.74,10.0,9710
1548,0.0,466.3,1.2967581047381544,2.38,13.9,5249
1549,0.0,145.5,1.911953727506427,2.74,7.2,5487
1550,0.0,234.8,0.5353955978584176,2.74,6.3,3559
1551,0.0,61.2,0.5517545795630104,2.74,10.9,4892
1552,0.0,0.0,1.3228186212159756,2.74,13.9,8021
1553,0.0,119.2,1.3321359077982338,2.38,9.7,7283
1554,0.0,35.0,1.0040349066341372,2.26,6.9,22197
1555,0.0,54.7,0.666875065124518,2.36,7.1,8636
1556,0.0,54.8,4.918426103646833,2.38,9.1,4509
1557,0.0,0.0,1.280175566934894,2.74,3.2,5113
1558,0.0,73.9,0.9084027252081757,2.38,12.4,4284
1559,0.0,170.3,1.03840448327015,2.38,10.7,6914
1560,0.0,0.0,0.6843455945252352,2.38,4.1,7443
1561,0.0,52.1,1.1182003551930542,2.74,6.3,16250
1562,0.0,39.7,1.0168208123749256,2.38,8.1,16737
1563,0.0,71.4,0.5552128315854411,2.74,7.3,6630
1564,6.3,127.5,2.077790068462435,2.36,6.0,36842
1565,0.0,92.0,1.0987079194866836,2.26,10.3,11813
1566,0.0,88.2,0.5504666064593816,2.74,13.9,15528
1567,0.0,0.0,0.5359056806002144,2.36,3.4,2245
1568,0.0,0.0,0.5562579013906448,2.74,5.7,4034
1569,0.0,94.5,0.7106899615042938,2.74,8.7,8640
1570,0.0,41.7,1.3182238667900092,2.36,9.0,8741
1571,0.0,0.0,0.9262832883056734,2.38,13.5,2672
1572,0.0,43.3,0.9007282483710234,2.38,12.6,5434
1573,5.9,90.8,1.9766614702365637,2.25,6.2,137483
1574,0.0,0.0,1.6178736517719567,2.26,10.5,4057
1575,0.0,252.3,0.5436337625178826,2.38,6.4,7218
1576,0.0,138.7,1.083096590909091,2.38,9.6,24868
1577,13.1,266.8,2.1910395202776627,2.62,8.2,402629
1578,0.0,62.3,0.5446499489390673,2.74,6.3,8865
1579,0.0,0.0,0.569620253164557,2.74,8.5,1745
1580,0.0,0.0,0.5319148936170213,2.74,3.5,1885
1581,0.0,87.1,1.1949910554561718,2.38,7.4,15361
1582,0.0,71.8,0.5400254129606099,2.38,10.0,3311
1583,0.0,0.0,0.5615550755939525,2.74,7.1,2539
1584,0.0,27.9,1.1428057230270854,2.38,9.5,12069
1585,0.0,58.6,1.0585354293388103,2.26,10.7,13101
1586,0.0,0.0,0.548159749412686,2.36,6.1,2617
1587,0.0,95.5,1.0921710727773808,2.26,11.6,20632
1588,0.0,73.7,1.6372917268612155,2.38,8.1,9217
1589,0.0,69.4,2.2575819393444854,2.26,5.5,8101
1590,0.0,61.5,1.2541254125412542,2.25,10.4,12337
1591,0.0,101.1,1.5023190159306312,2.38,14.9,9062
1592,0.0,61.5,0.5521706016755522,2.38,9.7,5528
1593,0.0,105.8,1.397175439921456,2.26,8.0,12681
1594,0.0,0.0,0.6105006105006106,2.36,5.3,892
1595,0.0,60.0,0.5527337914550343,2.38,9.7,7321
1596,38.6,1109.9,5.51356121276702,2.62,14.1,139594
1597,0.0,0.0,0.5620985010706638,2.5,6.3,4124
1598,0.0,101.4,0.546448087431694,2.1,20.6,3503
1599,0.0,0.0,0.529333921482135,2.4,11.0,2234
1600,0.0,0.0,0.54005400540054,2.5,4.5,2469
1601,0.0,87.6,1.205412054120541,2.1,3.9,4305
1602,0.0,0.0,0.6198347107438017,2.28,1.2,489
1603,0.0,43.8,0.931038911005522,2.4,5.5,33685
1604,0.0,0.0,0.5615348619560131,2.4,4.0,2323
1605,0.0,0.0,1.1463844797178129,2.28,3.6,4919
1606,0.0,0.0,0.5037783375314862,2.28,3.0,882
1607,0.0,0.0,3.69013347291285,2.28,2.2,3884
1608,0.0,0.0,0.5475360876057741,2.5,7.4,3909
1609,0.0,0.0,0.5106382978723404,2.28,3.4,1197
1610,0.0,0.0,0.5398402072986396,2.1,3.4,4988
1611,0.0,44.6,0.7749481447338096,2.36,8.3,37073
1612,0.0,53.8,0.6277480531864174,2.5,6.4,37495
1613,0.0,0.0,0.48661800486618007,2.28,0.2,450
1614,0.0,0.0,0.5465725347301298,2.4,16.0,4121
1615,0.0,0.0,0.6644518272425249,2.1,3.7,319
1616,0.0,0.0,2.237136465324385,2.5,8.8,1396
1617,0.0,0.0,2.374979093493895,2.4,4.4,6125
1618,0.0,59.4,0.5501760563380281,2.5,6.3,4497
1619,0.0,0.0,0.5063291139240507,2.1,4.3,899
1620,0.0,74.1,1.41549495140134,2.36,11.1,11916
1621,0.0,48.1,1.0264231831485222,2.5,5.6,26553
1622,0.0,0.0,0.5854800936768151,2.4,4.8,829
1623,0.0,54.2,0.547945205479452,2.36,13.2,8900
1624,0.0,0.0,0.5277044854881267,2.28,1.1,762
1625,0.0,85.2,0.700152207001522,2.5,5.1,3389
1626,0.0,0.0,0.5108556832694764,2.5,4.0,795
1627,0.0,0.0,3.8180797304884897,2.36,15.1,1582
1628,0.0,122.7,1.8205343563434955,2.36,9.1,45961
1629,0.0,0.0,0.53475935828877,2.1,4.3,1965
1630,0.0,36.1,0.5512321660181583,2.5,7.3,6539
1631,0.0,0.0,0.4608294930875576,2.1,5.9,220
1632,0.0,0.0,0.5660377358490566,2.28,4.7,1794
1633,0.0,0.0,0.5691768826619965,2.4,7.1,2306
1634,0.0,0.0,5.3097345132743365,2.28,5.4,748
1635,0.0,164.1,0.5552617662612375,2.5,2.8,2399
1636,0.0,0.0,0.5893909626719057,2.28,7.8,525
1637,0.0,39.2,0.841469681397739,2.36,9.3,16839
1638,0.0,0.0,0.559610705596107,2.28,2.9,4294
1639,0.0,0.0,1.588201928530913,2.28,3.8,3142
1640,0.0,0.0,0.5535055350553505,2.28,10.0,3323
1641,0.0,0.0,0.5414771496642842,2.36,10.4,5153
1642,0.0,0.0,0.5351681957186544,2.28,3.0,1625
1643,0.0,64.5,1.2922537781996057,2.5,7.2,15275
1644,0.0,0.0,0.5499037668408029,2.1,4.2,3723
1645,0.0,0.0,0.5755395683453237,2.1,3.1,1381
1646,0.0,0.0,0.5312084993359893,2.4,5.7,2339
1647,0.0,0.0,0.5654281098546041,2.4,2.4,1990
1648,0.0,0.0,0.6557377049180327,2.28,0.9,340
1649,0.0,0.0,0.5571030640668524,2.28,4.1,3181
1650,0.0,0.0,2.3474178403755865,2.1,4.5,901
1651,0.0,0.0,6.521739130434782,2.28,2.2,437
1652,3.8,103.1,1.238909326985501,2.1,4.5,61385
1653,0.0,19.0,1.049424509140149,2.29,6.7,12580
1654,0.0,0.0,0.5579912315663611,2.2,1.9,2824
1655,0.0,0.0,0.6060606060606061,2.5,2.4,189
1656,0.0,0.0,0.6472491909385114,2.37,6.7,310
1657,0.0,0.0,0.425531914893617,2.29,0.3,250
1658,0.0,0.0,1.1978917105893627,2.2,2.8,2236
1659,0.0,0.0,0.5446892795246348,2.37,4.6,4807
1660,0.0,0.0,0.4920049200492005,2.2,1.2,948
1661,0.0,0.0,0.579950289975145,2.2,0.8,1509
1662,0.0,32.3,1.2666934143405744,2.29,4.1,18018
1663,0.0,0.0,2.397798742138365,2.2,2.4,2882
1664,0.0,0.0,0.5396825396825398,2.42,4.1,3556
1665,0.0,0.0,1.120358514724712,2.66,4.4,9754
1666,0.0,0.0,0.9741248097412482,2.2,2.5,3528
1667,0.0,0.0,0.5559416261292565,2.5,1.0,1698
1668,0.0,0.0,0.5275779376498801,2.2,4.0,2603
1669,0.0,0.0,0.5402485143165856,2.37,2.6,4382
1670,0.0,0.0,0.5330053300533005,2.29,3.7,2624
1671,0.0,0.0,2.2751046025104604,2.2,7.6,3670
1672,0.0,0.0,1.1837821840781295,2.2,2.7,3834
1673,0.0,89.2,0.5586592178770949,2.29,2.1,4746
1674,0.0,85.8,2.012491325468425,2.2,7.2,7248
1675,0.0,0.0,0.5520287054926856,2.37,3.1,3745
1676,0.0,0.0,0.9404748250946209,2.5,5.8,8731
1677,0.0,0.0,0.5108556832694764,2.37,3.0,840
1678,0.0,0.0,0.6877579092159559,2.2,5.2,2348
1679,0.0,19.8,0.6137237503697132,2.66,6.8,15162
1680,9.0,94.4,1.8522447593991342,2.66,6.5,206522
1681,0.0,0.0,0.4993757802746567,2.5,4.2,888
1682,0.0,0.0,0.5457025920873124,2.42,2.3,2430
1683,0.0,0.0,4.365079365079365,2.29,3.9,1405
1684,0.0,0.0,2.3738872403560833,2.5,3.0,1079
1685,0.0,0.0,0.544959128065395,2.29,4.3,2215
1686,0.0,0.0,0.7619738751814223,2.42,4.3,9119
1687,0.0,0.0,2.278481012658228,2.37,3.7,878
1688,0.0,0.0,0.5369127516778524,2.29,4.9,870
1689,0.0,0.0,0.5390835579514826,2.5,6.8,749
1690,0.0,0.0,0.4048582995951417,2.5,3.6,273
1691,0.0,0.0,0.5235602094240838,2.29,2.8,1028
1692,0.0,48.8,0.849463862971731,2.29,6.4,22418
1693,0.0,0.0,0.8069336521219366,2.29,2.8,3564
1694,0.0,0.0,0.5747126436781609,2.29,2.9,1518
1695,0.0,0.0,0.6302521008403361,2.5,2.0,462
1696,0.0,0.0,2.304964539007092,2.5,4.1,1351
1697,0.0,0.0,0.5373592630501536,2.2,1.4,4424
1698,0.0,0.0,0.37453183520599254,2.5,2.8,309
1699,0.0,0.0,0.7071547420965058,2.29,5.1,2605
1700,0.0,0.0,0.5561348627042058,2.42,6.2,3319
1701,0.0,0.0,0.5654281098546041,2.42,3.9,1927
1702,0.0,0.0,0.5459890802183957,2.29,4.8,2646
1703,0.0,0.0,0.937207122774133,2.5,3.5,3769
1704,0.0,0.0,0.6734006734006733,2.2,0.2,375
1705,0.0,0.0,0.5563282336578581,2.37,6.1,1628
1706,0.0,0.0,0.9419152276295133,2.2,4.3,3721
1707,9.1,43.8,1.2878937982960175,2.42,6.0,116533
1708,0.0,0.0,1.0972493611904404,2.5,4.7,15032
1709,0.0,0.0,0.6920415224913495,2.5,1.4,322
1710,0.0,0.0,0.4405286343612335,2.29,0.0,244
1711,0.0,0.0,0.7042253521126761,2.5,1.5,188
1712,0.0,38.3,0.65237651444548,2.2,3.7,14049
1713,0.0,0.0,0.6861063464837049,2.29,5.1,3331
1714,0.0,0.0,0.5252100840336135,2.37,5.1,2028
1715,0.0,0.0,0.5722460658082975,2.2,3.5,1548
1716,0.0,0.0,0.5401512423478574,2.42,8.8,2898
1717,0.0,0.0,1.678240740740741,2.29,3.2,2054
1718,0.0,0.0,0.7092198581560284,2.42,5.2,6448
1719,0.0,0.0,0.5535055350553505,2.42,6.3,1292
1720,0.0,0.0,0.539568345323741,2.5,1.6,1244
1721,0.0,0.0,0.5603066941905043,2.29,1.4,3769
1722,0.0,0.0,0.5535055350553505,2.2,4.7,2908
1723,0.0,0.0,0.5859375,2.2,5.0,12666
1724,0.0,0.0,0.5527638190954774,2.42,2.9,2238
1725,0.0,0.0,0.5495818399044206,2.5,5.7,4661
1726,0.0,0.0,0.5388272583201268,2.42,5.7,3715
1727,0.0,0.0,2.094240837696335,2.2,2.2,692
1728,0.0,0.0,2.087457261112111,2.42,5.3,5156
1729,4.3,25.1,1.2032998791445535,2.66,5.1,60844
1730,0.0,0.0,0.8775325848496581,2.42,3.6,8070
1731,0.0,26.9,0.5524443771757227,2.37,5.9,14659
1732,0.0,0.0,1.0038022813688212,2.42,4.3,6224
1733,0.0,0.0,1.5763546798029555,2.37,2.2,2292
1734,0.0,0.0,0.5882352941176471,2.29,3.5,1343
1735,0.0,0.0,5.8350100603621735,2.37,1.6,557
1736,0.0,0.0,0.7737824305871643,2.2,2.6,2312
1737,0.0,0.0,0.5511022044088176,2.42,1.4,2331
1738,0.0,0.0,0.7092198581560284,2.5,0.5,324
1739,0.0,0.0,0.5519779208831647,2.2,15.3,2076
1740,0.0,0.0,0.5535055350553505,2.29,1.2,1901
1741,0.0,0.0,0.7434944237918215,2.66,1.8,7794
1742,0.0,0.0,0.8238928939237898,2.2,4.5,3548
1743,0.0,0.0,3.3595425303788424,2.29,4.7,1555
1744,0.0,0.0,0.544959128065395,2.29,3.1,388
1745,0.0,78.6,0.5484818805093046,2.42,2.4,5599
1746,0.0,154.2,1.3423539518900343,2.34,12.9,9431
1747,24.8,424.7,4.040519297812275,2.67,12.1,715415
1748,0.0,98.0,0.5521635253517388,2.32,9.5,19765
1749,0.0,57.9,0.5498355883779851,2.34,5.3,17587
1750,0.0,0.0,0.4796163069544364,2.34,15.6,467
1751,0.0,0.0,0.5738880918220948,2.34,4.0,769
1752,0.0,0.0,0.5459366713461238,2.34,10.0,6092
1753,0.0,0.0,0.5388414907947913,2.34,12.4,2075
1754,0.0,0.0,0.5717008099094807,2.34,14.6,1916
1755,0.0,101.8,0.5485574969524584,2.32,15.6,19728
1756,0.0,0.0,0.554994954591322,2.34,16.2,1917
1757,0.0,176.8,1.0378649635036497,2.34,15.3,17803
1758,0.0,173.4,0.5455537370430987,2.34,11.5,2111
1759,0.0,165.2,0.6773399014778325,2.34,13.0,1823
1760,10.2,258.4,1.4841054142364185,2.86,10.6,164461
1761,0.0,205.1,0.5526083112290009,2.34,10.6,3373
1762,10.8,309.7,0.8061610520626914,2.32,14.5,21225
1763,0.0,150.5,0.7240443046157824,2.97,6.0,25010
1764,0.0,62.0,1.1310573830030093,2.98,6.3,21279
1765,0.0,57.3,1.397058823529412,3.05,7.9,30659
1766,0.0,87.4,1.8923933209647494,2.98,7.4,14395
1767,0.0,83.0,2.101449275362319,2.98,5.3,35127
1768,2.3,142.3,1.3522944235960235,3.05,6.7,154236
1769,0.0,110.8,1.3639677769281382,2.83,6.0,57040
1770,1.9,79.9,3.2060057407816296,2.69,6.2,117284
1771,0.0,97.9,1.6267032850955951,2.97,6.8,46891
1772,0.0,75.2,0.6056287851799074,2.83,6.7,17659
1773,21.7,557.7,1.3657851533912218,2.63,12.8,101166
1774,8.3,221.6,2.0583246443456225,2.01,7.3,335671
1775,11.0,229.1,2.5172625804010593,2.63,8.8,164736
1776,15.7,399.6,3.117372314919549,2.63,11.4,187121
1777,6.0,225.4,1.3558785512675091,2.63,10.2,41069
1778,10.9,491.6,1.2553518054770176,2.63,13.3,50399
1779,47.6,1427.2,3.5818037055367866,2.55,13.7,277745
1780,4.1,158.3,1.9255516896239455,2.63,9.9,104435
1781,29.899999999999995,884.7999999999998,4.756611698200094,2.01,10.3,246135
1782,7.4,194.9,3.8208141432082448,2.22,7.0,46951
1783,17.2,446.4,1.577085870006378,2.22,10.4,131475
1784,11.2,283.4,2.066176302847999,2.55,8.4,282182
1785,5.8,322.6,2.8100523886093676,2.22,8.5,233730
1786,5.9,194.7,2.082344274371777,2.01,7.0,179776
1787,5.1,135.4,2.055515248194577,2.22,10.0,221720
1788,17.9,567.4,2.3800311736549453,2.01,9.8,162097
1789,0.0,276.7,1.5043187171963468,2.63,12.4,24665
1790,12.5,206.0,3.15852658454723,2.22,6.5,115941
1791,0.0,128.0,1.7005162281406856,2.01,9.4,54248
1792,15.0,550.8,3.794057340376031,2.55,10.7,185688
1793,6.5,121.8,0.9490897252898605,2.01,9.5,41548
1794,10.4,240.9,1.91479526045595,3.2999999999999994,8.7,263719
1795,0.0,0.0,0.5379557680812911,3.22,13.3,1440
1796,9.5,88.9,0.7776385708731153,2.89,7.4,23506
1797,35.6,400.4,2.6767529822519642,2.86,15.8,8354
1798,0.0,65.3,0.548646671543526,2.48,7.5,5369
1799,0.0,67.3,1.1954605553107096,2.89,8.8,18223
1800,0.0,0.0,0.5571030640668524,2.89,8.0,601
1801,9.7,213.2,1.4422439619290013,3.22,12.2,74623
1802,0.0,53.6,0.696253255860549,2.89,7.2,20190
1803,0.0,106.7,2.102659245516388,3.22,9.3,12229
1804,0.0,0.0,1.7005196032120924,2.48,2.5,1269
1805,0.0,0.0,0.7117437722419928,2.89,13.9,212
1806,0.0,0.0,2.6592797783933517,3.22,12.8,1858
1807,9.1,80.3,1.493099121706399,2.89,6.3,21331
1808,0.0,95.0,1.1703187250996017,3.22,8.4,8640
1809,0.0,0.0,0.5556367890042404,2.48,3.7,7495
1810,0.0,85.8,2.3602761077710976,3.22,14.6,9120
1811,11.7,172.8,0.7166179027265404,2.86,13.9,17862
1812,0.0,0.0,0.5497251374312844,2.48,3.8,1525
1813,0.0,107.0,0.7520325203252033,3.22,13.3,23907
1814,0.0,0.0,1.2536443148688046,2.89,3.8,3319
1815,0.0,174.6,1.7693797155638644,2.48,13.4,14245
1816,0.0,57.5,0.549892703862661,2.89,9.5,7198
1817,0.0,114.2,1.5149921094160967,2.86,9.2,47965
1818,8.3,101.0,0.9079461859632845,2.86,9.0,40693
1819,0.0,169.7,0.8491066690252963,2.48,5.7,11306
1820,3.9,338.2,2.0947095157103215,2.48,9.0,61313
1821,0.0,50.2,0.5476673427991886,3.22,6.4,4686
1822,0.0,111.4,2.004421518054532,3.22,7.6,5161
1823,0.0,140.1,0.5526170363937791,2.48,13.9,13239
1824,0.0,358.1,2.732919254658385,3.22,14.8,5656
1825,0.0,165.1,0.5429417571569595,2.48,4.1,1602
1826,0.0,116.3,1.4169684610245772,2.86,12.9,26828
1827,9.3,375.1,2.4063645608128317,2.81,6.8,122945
1828,0.0,91.0,1.6906083078359175,3.03,9.7,18407
1829,45.7,2258.2,3.081735960116957,3.07,15.0,480323
1830,10.6,236.0,1.334767452408413,3.23,8.6,79438
1831,0.0,123.6,1.0464573751916284,3.03,8.9,31798
1832,0.0,277.8,1.4053716427232978,2.83,8.3,30907
1833,4.5,217.3,0.7629279305579884,3.03,8.5,54226
1834,0.0,272.9,1.373674652920157,3.23,6.1,35390
1835,0.0,136.3,2.2661273594689897,2.83,8.6,19560
1836,0.0,316.6,0.8849297348150761,3.01,7.3,31976
1837,0.0,365.0,3.474114441416894,2.83,7.9,25095
1838,0.0,155.4,1.7596087395672744,2.83,7.0,18045
